"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)","rain (mm)","raining (s)","SWDR (W/m²)","PAR (µmol/m²/s)","max. PAR (µmol/m²/s)","Tlog (degC)","CO2 (ppm)"
01.07.2020 19:00:00,  980.04,   26.73,  301.61,   13.63,   44.46,   35.15,   15.63,   19.52,    9.98,   15.94, 1131.62,    3.81,    5.86,  221.00,    0.00,    0.00,  139.93,  277.98,  335.87,   37.12,  406.60
01.07.2020 19:10:00,  980.03,   26.64,  301.52,   13.75,   45.04,   34.96,   15.75,   19.21,   10.05,   16.07, 1131.89,    3.89,    6.33,  222.90,    0.00,    0.00,   47.31,  120.02,  199.39,   36.80,  406.50
01.07.2020 19:20:00,  980.05,   26.27,  301.15,   13.78,   46.13,   34.21,   15.78,   18.43,   10.08,   16.10, 1133.30,    3.48,    6.02,  222.40,    0.00,    0.00,   31.22,   89.42,   94.10,   36.42,  406.70
01.07.2020 19:30:00,  980.10,   26.04,  300.91,   13.85,   46.99,   33.75,   15.86,   17.89,   10.13,   16.18, 1134.19,    2.60,    4.46,  220.70,    0.00,    0.00,   45.07,  105.48,  117.98,   36.04,  407.40
01.07.2020 19:40:00,  980.19,   25.84,  300.71,   13.93,   47.80,   33.35,   15.94,   17.41,   10.18,   16.26, 1135.02,    1.74,    2.57,  234.90,    0.00,    0.00,   38.59,   86.35,   97.63,   35.71,  408.20
01.07.2020 19:50:00,  980.34,   25.70,  300.55,   13.95,   48.23,   33.07,   15.95,   17.12,   10.18,   16.27, 1135.72,    1.40,    2.58,  254.80,    0.00,    0.00,   14.94,   46.10,   61.32,   35.47,  408.00
01.07.2020 20:00:00,  980.45,   25.43,  300.27,   14.06,   49.37,   32.55,   16.07,   16.48,   10.26,   16.39, 1136.83,    1.88,    2.76,  255.20,    0.00,    0.00,   11.23,   35.10,   38.38,   35.29,  408.50
01.07.2020 20:10:00,  980.56,   25.14,  299.97,   14.12,   50.43,   31.99,   16.13,   15.86,   10.30,   16.45, 1138.03,    1.54,    2.44,  262.00,    0.00,    0.00,    5.81,   23.84,   29.39,   35.10,  409.30
01.07.2020 20:20:00,  980.68,   24.89,  299.71,   14.04,   50.93,   31.52,   16.05,   15.47,   10.25,   16.37, 1139.16,    1.66,    2.86,  262.30,    0.00,    0.00,    2.98,   16.21,   19.33,   34.92,  410.30
01.07.2020 20:30:00,  980.89,   24.65,  299.45,   13.89,   51.17,   31.07,   15.90,   15.17,   10.14,   16.21, 1140.39,    2.13,    3.25,  254.00,    0.00,    0.00,    0.92,    9.12,   13.05,   34.72,  411.70
01.07.2020 20:40:00,  981.27,   24.36,  299.12,   14.36,   53.67,   30.54,   16.39,   14.15,   10.46,   16.70, 1141.73,    2.22,    3.87,  279.60,    0.00,    0.00,    0.00,    3.63,    5.41,   34.49,  410.90
01.07.2020 20:50:00,  981.37,   23.34,  298.09,   15.38,   60.93,   28.72,   17.50,   11.22,   11.17,   17.83, 1145.28,    1.84,    4.97,  286.40,    0.00,    0.00,    0.00,    2.03,    3.02,   34.24,  409.70
01.07.2020 21:00:00,  981.49,   22.62,  297.35,   15.59,   64.49,   27.50,   17.73,    9.76,   11.32,   18.07, 1148.11,    1.43,    4.63,  261.20,    0.00,    0.00,    0.00,    0.00,    1.17,   33.93,  409.50
01.07.2020 21:10:00,  981.57,   22.19,  296.92,   15.62,   66.34,   26.79,   17.77,    9.02,   11.34,   18.11, 1149.86,    1.16,    2.25,  293.40,    0.00,    0.00,    0.00,    0.00,    0.00,   33.58,  409.90
01.07.2020 21:20:00,  981.67,   21.83,  296.54,   15.57,   67.58,   26.21,   17.71,    8.50,   11.30,   18.04, 1151.41,    1.08,    2.21,  231.90,    0.00,    0.00,    0.00,    0.00,    0.00,   33.21,  410.80
01.07.2020 21:30:00,  981.73,   21.49,  296.20,   15.43,   68.39,   25.67,   17.56,    8.11,   11.20,   17.88, 1152.88,    1.61,    3.47,  270.00,    0.00,    0.00,    0.00,    0.00,    0.00,   32.85,  410.60
01.07.2020 21:40:00,  981.75,   21.29,  296.00,   15.37,   68.98,   25.36,   17.49,    7.87,   11.16,   17.82, 1153.71,    1.34,    3.29,  236.80,    0.00,    0.00,    0.00,    0.00,    0.00,   32.49,  411.00
01.07.2020 21:50:00,  981.84,   21.21,  295.91,   15.42,   69.54,   25.23,   17.55,    7.69,   11.19,   17.87, 1154.11,    0.96,    1.55,  225.00,    0.00,    0.00,    0.00,    0.00,    0.00,   32.16,  411.80
01.07.2020 22:00:00,  981.93,   21.12,  295.81,   15.47,   70.16,   25.09,   17.61,    7.49,   11.23,   17.93, 1154.54,    1.41,    2.34,  242.90,    0.00,    0.00,    0.00,    0.00,    0.00,   31.90,  412.60
01.07.2020 22:10:00,  981.98,   21.09,  295.77,   15.43,   70.10,   25.05,   17.56,    7.49,   11.20,   17.88, 1154.74,    1.88,    3.23,  251.90,    0.00,    0.00,    0.00,    0.00,    0.00,   31.68,  412.80
01.07.2020 22:20:00,  981.93,   21.12,  295.81,   15.34,   69.57,   25.09,   17.46,    7.64,   11.13,   17.78, 1154.61,    1.49,    2.63,  249.80,    0.00,    0.00,    0.00,    0.00,    0.00,   31.48,  413.40
01.07.2020 22:30:00,  981.95,   21.20,  295.89,   15.20,   68.62,   25.22,   17.30,    7.91,   11.03,   17.62, 1154.39,    1.96,    3.01,  250.20,    0.00,    0.00,    0.00,    0.00,    0.00,   31.29,  413.70
01.07.2020 22:40:00,  982.16,   21.31,  295.98,   15.04,   67.46,   25.39,   17.13,    8.26,   10.92,   17.44, 1154.28,    2.16,    3.71,  252.80,    0.00,    0.00,    0.00,    0.00,    0.00,   31.12,  414.00
01.07.2020 22:50:00,  982.39,   21.31,  295.96,   15.06,   67.55,   25.39,   17.15,    8.24,   10.93,   17.46, 1154.54,    2.51,    4.12,  252.40,    0.00,    0.00,    0.00,    0.00,    0.00,   30.96,  414.80
01.07.2020 23:00:00,  982.47,   21.08,  295.72,   15.19,   69.06,   25.03,   17.29,    7.75,   11.02,   17.60, 1155.48,    2.26,    3.56,  251.20,    0.00,    0.00,    0.00,    0.00,    0.00,   30.80,  415.70
01.07.2020 23:10:00,  982.57,   20.86,  295.49,   15.03,   69.30,   24.70,   17.11,    7.58,   10.91,   17.42, 1156.54,    1.98,    4.04,  252.70,    0.00,    0.00,    0.00,    0.00,    0.00,   30.63,  416.10
01.07.2020 23:20:00,  982.64,   20.58,  295.20,   15.03,   70.47,   24.27,   17.11,    7.17,   10.90,   17.41, 1157.73,    1.91,    4.23,  252.50,    0.00,    0.00,    0.00,    0.00,    0.00,   30.45,  415.30
01.07.2020 23:30:00,  982.79,   20.31,  294.92,   15.07,   71.88,   23.87,   17.16,    6.71,   10.93,   17.46, 1158.95,    1.47,    2.72,  252.60,    0.00,    0.00,    0.00,    0.00,    0.00,   30.27,  415.60
01.07.2020 23:40:00,  982.83,   20.14,  294.75,   15.11,   72.83,   23.62,   17.21,    6.42,   10.96,   17.51, 1159.65,    0.78,    1.94,  288.60,    0.00,    0.00,    0.00,    0.00,    0.00,   30.12,  416.10
01.07.2020 23:50:00,  982.76,   19.90,  294.51,   15.33,   74.94,   23.28,   17.44,    5.83,   11.11,   17.75, 1160.41,    0.82,    2.01,  272.60,    0.00,    0.00,    0.00,    0.00,    0.00,   30.01,  416.50
02.07.2020 00:00:00,  982.68,   19.61,  294.23,   15.55,   77.41,   22.86,   17.70,    5.16,   11.28,   18.01, 1161.35,    0.72,    1.56,  326.40,    0.00,    0.00,    0.00,    0.00,    0.00,   29.91,  417.60
02.07.2020 00:10:00,  982.65,   19.33,  293.95,   15.63,   79.15,   22.47,   17.78,    4.68,   11.33,   18.10, 1162.39,    0.70,    1.58,  261.80,    0.00,    0.00,    0.00,    0.00,    0.00,   29.79,  420.50
02.07.2020 00:20:00,  982.68,   19.25,  293.86,   15.49,   78.85,   22.35,   17.63,    4.73,   11.23,   17.94, 1162.81,    1.32,    2.44,  292.80,    0.00,    0.00,    0.00,    0.00,    0.00,   29.68,  418.70
02.07.2020 00:30:00,  982.69,   19.26,  293.87,   15.72,   79.95,   22.37,   17.88,    4.48,   11.40,   18.20, 1162.67,    2.07,    2.53,   27.93,    0.00,    0.00,    0.00,    0.00,    0.00,   29.56,  418.80
02.07.2020 00:40:00,  982.75,   19.13,  293.74,   16.02,   82.20,   22.19,   18.24,    3.95,   11.62,   18.56, 1163.09,    1.92,    2.26,   14.45,    0.00,    0.00,    0.00,    0.00,    0.00,   29.40,  422.30
02.07.2020 00:50:00,  982.86,   18.87,  293.47,   16.02,   83.50,   21.83,   18.23,    3.60,   11.62,   18.55, 1164.27,    1.16,    1.93,  349.80,    0.00,    0.00,    0.00,    0.00,    0.00,   29.21,  423.00
02.07.2020 01:00:00,  982.89,   18.91,  293.51,   15.77,   82.00,   21.89,   17.95,    3.94,   11.44,   18.26, 1164.27,    0.55,    0.95,  259.10,    0.00,    0.00,    0.00,    0.00,    0.00,   29.03,  424.10
02.07.2020 01:10:00,  982.89,   19.04,  293.64,   15.80,   81.50,   22.06,   17.98,    4.08,   11.46,   18.29, 1163.73,    0.79,    1.38,  242.10,    0.00,    0.00,    0.00,    0.00,    0.00,   28.92,  422.10
02.07.2020 01:20:00,  982.88,   19.12,  293.72,   15.88,   81.50,   22.17,   18.07,    4.10,   11.52,   18.39, 1163.36,    0.84,    1.15,  228.30,    0.00,    0.00,    0.00,    0.00,    0.00,   28.87,  422.10
02.07.2020 01:30:00,  982.89,   19.23,  293.83,   15.70,   80.00,   22.33,   17.86,    4.47,   11.38,   18.17, 1163.03,    0.49,    1.06,  243.80,    0.00,    0.00,    0.00,    0.00,    0.00,   28.86,  419.10
02.07.2020 01:40:00,  982.89,   19.36,  293.96,   15.65,   79.09,   22.51,   17.80,    4.71,   11.34,   18.11, 1162.54,    0.41,    0.92,  232.50,    0.00,    0.00,    0.00,    0.00,    0.00,   28.86,  419.50
02.07.2020 01:50:00,  982.88,   19.46,  294.06,   15.53,   78.01,   22.65,   17.67,    4.98,   11.26,   17.98, 1162.19,    0.34,    0.54,  301.80,    0.00,    0.00,    0.00,    0.00,    0.00,   28.88,  419.40
02.07.2020 02:00:00,  982.96,   19.57,  294.16,   15.31,   76.42,   22.80,   17.43,    5.38,   11.10,   17.73, 1161.96,    0.31,    0.70,  325.90,    0.00,    0.00,    0.00,    0.00,    0.00,   28.91,  419.40
02.07.2020 02:10:00,  982.99,   19.43,  294.02,   15.56,   78.33,   22.61,   17.71,    4.90,   11.28,   18.01, 1162.43,    0.33,    0.60,  159.50,    0.00,    0.00,    0.00,    0.00,    0.00,   28.95,  429.00
02.07.2020 02:20:00,  983.08,   19.38,  293.96,   15.33,   77.42,   22.54,   17.45,    5.09,   11.11,   17.75, 1162.85,    0.56,    1.22,  292.80,    0.00,    0.00,    0.00,    0.00,    0.00,   28.99,  427.90
02.07.2020 02:30:00,  983.15,   19.54,  294.12,   14.98,   74.92,   22.76,   17.05,    5.71,   10.86,   17.34, 1162.47,    0.85,    1.52,  260.40,    0.00,    0.00,    0.00,    0.00,    0.00,   29.02,  423.00
02.07.2020 02:40:00,  983.20,   19.54,  294.11,   14.97,   74.90,   22.76,   17.05,    5.71,   10.86,   17.34, 1162.54,    1.15,    2.37,  270.10,    0.00,    0.00,    0.00,    0.00,    0.00,   29.04,  424.10
02.07.2020 02:50:00,  983.30,   19.46,  294.02,   15.05,   75.63,   22.65,   17.13,    5.52,   10.91,   17.42, 1162.94,    1.03,    2.09,  277.30,    0.00,    0.00,    0.00,    0.00,    0.00,   29.05,  425.90
02.07.2020 03:00:00,  983.44,   19.25,  293.80,   15.19,   77.35,   22.35,   17.29,    5.06,   11.01,   17.58, 1163.87,    1.16,    2.04,  294.90,    0.00,    0.00,    0.00,    0.00,    0.00,   29.03,  429.90
02.07.2020 03:10:00,  983.48,   18.87,  293.41,   15.37,   80.10,   21.83,   17.49,    4.34,   11.13,   17.78, 1165.34,    1.31,    2.32,  296.80,    0.00,   70.00,    0.00,    0.00,    0.00,   28.99,  433.50
02.07.2020 03:20:00,  983.54,   18.54,  293.08,   15.37,   81.80,   21.38,   17.49,    3.89,   11.14,   17.79, 1166.73,    1.09,    2.34,  272.70,    0.00,    0.00,    0.00,    0.00,    0.00,   28.88,  435.60
02.07.2020 03:30:00,  983.67,   18.30,  292.83,   15.21,   82.20,   21.07,   17.32,    3.75,   11.02,   17.60, 1167.92,    1.47,    3.00,  295.80,    0.00,    0.00,    0.00,    0.00,    0.00,   28.74,  435.20
02.07.2020 03:40:00,  983.73,   18.12,  292.64,   15.06,   82.30,   20.83,   17.14,    3.69,   10.91,   17.43, 1168.80,    1.66,    3.90,  254.60,    0.00,    0.00,    0.00,    0.00,    0.00,   28.57,  431.70
02.07.2020 03:50:00,  983.74,   17.95,  292.47,   14.85,   82.10,   20.61,   16.92,    3.69,   10.77,   17.20, 1169.59,    1.13,    2.93,  259.80,    0.00,    0.00,    0.00,    0.00,    1.70,   28.38,  427.50
02.07.2020 04:00:00,  983.81,   17.79,  292.30,   14.47,   80.90,   20.40,   16.50,    3.90,   10.50,   16.78, 1170.51,    0.81,    1.96,  241.70,    0.00,    0.00,    0.00,    2.64,    3.27,   28.20,  425.40
02.07.2020 04:10:00,  983.93,   17.65,  292.15,   14.24,   80.40,   20.22,   16.26,    3.96,   10.34,   16.52, 1171.32,    1.27,    2.84,  268.20,    0.00,    0.00,    0.41,    2.98,    3.26,   28.04,  423.80
02.07.2020 04:20:00,  983.89,   17.51,  292.01,   14.20,   80.90,   20.04,   16.22,    3.83,   10.32,   16.48, 1171.86,    1.15,    2.75,  268.80,    0.00,    0.00,    1.45,    5.24,    9.22,   27.90,  423.50
02.07.2020 04:30:00,  983.91,   17.44,  291.94,   14.13,   80.90,   19.95,   16.14,    3.81,   10.27,   16.41, 1172.20,    1.16,    2.75,  242.80,    0.00,    0.00,    3.11,    8.82,    9.35,   27.78,  423.50
02.07.2020 04:40:00,  983.92,   17.31,  291.81,   14.02,   81.00,   19.79,   16.03,    3.76,   10.20,   16.29, 1172.79,    1.27,    2.19,  242.40,    0.00,    0.00,    6.33,   14.68,   18.39,   27.67,  423.50
02.07.2020 04:50:00,  984.02,   17.23,  291.72,   13.85,   80.50,   19.69,   15.85,    3.84,   10.08,   16.11, 1173.31,    1.53,    2.67,  264.40,    0.00,    0.00,    5.44,   11.53,   14.57,   27.57,  422.80
02.07.2020 05:00:00,  984.04,   17.18,  291.67,   13.70,   80.00,   19.63,   15.70,    3.93,    9.99,   15.96, 1173.60,    1.19,    2.67,  300.20,    0.00,    0.00,    6.51,   15.25,   22.43,   27.48,  421.20
02.07.2020 05:10:00,  984.17,   17.23,  291.71,   13.79,   80.20,   19.69,   15.79,    3.90,   10.04,   16.05, 1173.52,    0.56,    1.33,  211.50,    0.00,    0.00,   13.90,   31.63,   38.65,   27.37,  421.80
02.07.2020 05:20:00,  984.33,   17.11,  291.57,   13.85,   81.10,   19.54,   15.85,    3.69,   10.08,   16.10, 1174.17,    0.86,    1.77,  299.10,    0.00,  160.00,   14.07,   32.84,   45.82,   27.32,  420.60
02.07.2020 05:30:00,  984.40,   16.69,  291.15,   14.09,   84.60,   19.03,   16.10,    2.93,   10.24,   16.35, 1175.84,    0.98,    2.06,  337.90,    0.00,  220.00,   20.35,   49.60,   57.51,   27.27,  420.10
02.07.2020 05:40:00,  984.27,   16.64,  291.11,   14.11,   85.00,   18.97,   16.12,    2.85,   10.25,   16.38, 1175.88,    0.65,    1.26,   33.68,    0.00,    0.00,   41.30,   91.88,  137.51,   27.18,  420.20
02.07.2020 05:50:00,  984.29,   16.72,  291.19,   14.31,   85.70,   19.07,   16.34,    2.73,   10.39,   16.60, 1175.48,    0.80,    1.56,  185.00,    0.00,    0.00,   65.30,  142.01,  152.99,   27.08,  420.50
02.07.2020 06:00:00,  984.31,   16.93,  291.40,   14.23,   84.10,   19.32,   16.25,    3.07,   10.33,   16.51, 1174.69,    0.93,    1.90,  178.70,    0.00,    0.00,   68.94,  158.27,  447.04,   27.04,  420.50
02.07.2020 06:10:00,  984.43,   17.39,  291.85,   14.25,   81.80,   19.89,   16.27,    3.62,   10.35,   16.53, 1172.97,    1.62,    2.67,  197.00,    0.00,    0.00,  270.59,  514.21,  583.01,   27.04,  420.50
02.07.2020 06:20:00,  984.11,   18.01,  292.50,   13.98,   77.28,   20.69,   15.99,    4.70,   10.17,   16.24, 1170.21,    1.89,    2.82,  165.40,    0.00,    0.00,  187.20,  378.19,  523.80,   27.20,  417.60
02.07.2020 06:30:00,  984.27,   18.31,  292.78,   13.98,   75.84,   21.08,   15.99,    5.09,   10.16,   16.24, 1169.20,    2.21,    3.00,  179.30,    0.00,    0.00,  309.21,  600.09,  751.39,   27.47,  416.20
02.07.2020 06:40:00,  984.41,   18.98,  293.45,   14.10,   73.29,   21.98,   16.11,    5.87,   10.24,   16.37, 1166.63,    1.38,    2.99,  167.10,    0.00,    0.00,  285.69,  561.08,  878.41,   27.85,  415.70
02.07.2020 06:50:00,  984.44,   18.94,  293.40,   14.12,   73.57,   21.93,   16.13,    5.80,   10.26,   16.39, 1166.82,    0.81,    2.09,  142.70,    0.00,    0.00,  175.69,  359.32,  429.83,   28.34,  417.00
02.07.2020 07:00:00,  984.59,   18.52,  292.97,   14.08,   75.35,   21.36,   16.09,    5.26,   10.23,   16.35, 1168.69,    1.93,    3.09,  176.30,    0.00,    0.00,  178.37,  365.63,  404.89,   28.76,  416.60
02.07.2020 07:10:00,  984.69,   18.44,  292.88,   14.23,   76.48,   21.25,   16.25,    5.00,   10.33,   16.51, 1169.06,    1.69,    2.37,  183.70,    0.00,    0.00,  186.21,  379.63,  420.35,   29.04,  417.30
02.07.2020 07:20:00,  984.63,   18.44,  292.88,   14.34,   77.01,   21.25,   16.37,    4.89,   10.40,   16.62, 1168.94,    1.88,    3.93,  168.50,    0.00,    0.00,  167.14,  344.79,  370.74,   29.23,  415.90
02.07.2020 07:30:00,  984.61,   18.47,  292.92,   14.38,   77.06,   21.29,   16.41,    4.88,   10.43,   16.66, 1168.78,    2.01,    3.40,  161.20,    0.00,    0.00,  146.84,  304.02,  336.18,   29.38,  414.70
02.07.2020 07:40:00,  984.59,   18.66,  293.11,   14.28,   75.67,   21.55,   16.30,    5.24,   10.36,   16.56, 1168.04,    2.58,    3.71,  192.70,    0.00,    0.00,  185.96,  382.44,  453.58,   29.45,  412.50
02.07.2020 07:50:00,  984.73,   18.75,  293.19,   14.09,   74.32,   21.67,   16.10,    5.56,   10.23,   16.35, 1167.93,    3.37,    4.68,  208.60,    0.00,    0.00,  247.11,  501.85,  593.52,   29.48,  412.00
02.07.2020 08:00:00,  984.81,   18.84,  293.27,   14.04,   73.66,   21.79,   16.05,    5.74,   10.20,   16.30, 1167.69,    3.69,    5.33,  203.50,    0.00,    0.00,  236.15,  479.83,  547.82,   29.47,  412.20
02.07.2020 08:10:00,  984.88,   19.15,  293.58,   13.85,   71.38,   22.22,   15.86,    6.36,   10.08,   16.10, 1166.63,    3.36,    4.94,  212.30,    0.00,    0.00,  251.50,  507.19,  686.75,   29.46,  411.00
02.07.2020 08:20:00,  984.88,   19.48,  293.91,   13.64,   68.94,   22.68,   15.63,    7.04,    9.93,   15.87, 1165.41,    2.82,    6.21,  207.60,    0.00,    0.00,  336.89,  670.93, 1509.63,   29.47,  410.60
02.07.2020 08:30:00,  984.88,   19.98,  294.41,   13.63,   66.82,   23.39,   15.63,    7.76,    9.93,   15.87, 1163.42,    1.41,    2.85,  224.90,    0.00,    0.00,  276.78,  561.70,  708.17,   29.59,  409.20
02.07.2020 08:40:00,  984.98,   20.35,  294.77,   13.33,   64.02,   23.93,   15.32,    8.61,    9.73,   15.56, 1162.22,    1.72,    3.74,  248.50,    0.00,    0.00,  389.00,  788.72, 1793.32,   29.85,  408.20
02.07.2020 08:50:00,  984.90,   20.59,  295.02,   13.10,   62.15,   24.29,   15.10,    9.19,    9.59,   15.33, 1161.27,    2.31,    4.82,  248.90,    0.00,    0.00,  654.91, 1285.99, 1875.92,   30.22,  408.00
02.07.2020 09:00:00,  984.82,   21.03,  295.47,   13.00,   60.10,   24.96,   15.00,    9.96,    9.53,   15.23, 1159.48,    2.24,    4.11,  227.50,    0.00,    0.00,  577.71, 1160.18, 1823.30,   30.80,  407.40
02.07.2020 09:10:00,  984.90,   20.97,  295.40,   12.78,   59.46,   24.86,   14.78,   10.08,    9.39,   15.01, 1159.91,    1.76,    3.51,  235.40,    0.00,    0.00,  439.20,  901.87, 1500.56,   31.48,  406.40
02.07.2020 09:20:00,  984.94,   21.19,  295.62,   12.67,   58.24,   25.20,   14.68,   10.52,    9.32,   14.90, 1159.14,    1.52,    4.15,  306.30,    0.00,    0.00,  629.63, 1258.56, 1764.91,   32.06,  405.20
02.07.2020 09:30:00,  984.97,   21.20,  295.63,   12.75,   58.49,   25.22,   14.75,   10.47,    9.37,   14.97, 1159.10,    1.40,    3.16,  325.70,    0.00,    0.00,  730.81, 1452.31, 1538.64,   32.59,  404.40
02.07.2020 09:40:00,  984.85,   21.91,  296.35,   12.61,   55.50,   26.34,   14.62,   11.72,    9.28,   14.84, 1156.23,    1.42,    4.08,  153.20,    0.00,    0.00,  765.39, 1513.32, 1666.04,   33.16,  404.40
02.07.2020 09:50:00,  984.78,   22.13,  296.58,   11.94,   52.42,   26.69,   13.99,   12.70,    8.89,   14.21, 1155.57,    2.08,    4.53,  328.00,    0.00,    0.00,  487.58, 1030.01, 1833.09,   33.82,  404.10
02.07.2020 10:00:00,  984.72,   21.68,  296.13,   11.69,   52.97,   25.97,   13.76,   12.21,    8.74,   13.97, 1157.36,    2.07,    4.47,  265.30,    0.00,    0.00,  450.88,  946.59, 1808.24,   34.33,  403.40
02.07.2020 10:10:00,  984.68,   21.94,  296.40,   11.56,   51.71,   26.38,   13.64,   12.74,    8.66,   13.86, 1156.35,    1.85,    3.75,  221.90,    0.00,    0.00,  632.13, 1295.20, 1838.45,   34.56,  403.60
02.07.2020 10:20:00,  984.68,   22.32,  296.78,   11.55,   50.49,   27.00,   13.63,   13.37,    8.66,   13.85, 1154.87,    2.68,    4.68,  273.80,    0.00,    0.00,  591.61, 1201.43, 2001.83,   34.74,  402.90
02.07.2020 10:30:00,  984.63,   22.38,  296.84,   11.02,   48.56,   27.10,   13.16,   13.94,    8.36,   13.37, 1154.78,    2.95,    5.44,  236.30,    0.00,    0.00,  855.56, 1713.90, 1906.13,   34.91,  403.60
02.07.2020 10:40:00,  984.64,   22.86,  297.32,   10.82,   46.53,   27.90,   12.98,   14.92,    8.24,   13.19, 1153.00,    2.90,    5.73,  234.50,    0.00,    0.00,  931.86, 1855.09, 1973.70,   35.07,  403.90
02.07.2020 10:50:00,  984.69,   23.22,  297.68,   10.96,   45.98,   28.52,   13.11,   15.40,    8.32,   13.32, 1151.60,    4.10,    8.35,  244.10,    0.00,    0.00,  792.85, 1567.58, 2103.22,   35.34,  403.60
02.07.2020 11:00:00,  984.80,   23.11,  297.56,   11.17,   46.92,   28.33,   13.29,   15.04,    8.44,   13.50, 1152.08,    2.28,    4.91,  266.20,    0.00,    0.00,  409.76,  818.43, 2291.60,   35.62,  402.80
02.07.2020 11:10:00,  984.79,   22.83,  297.28,   10.91,   46.90,   27.85,   13.06,   14.79,    8.29,   13.26, 1153.26,    2.11,    4.09,  264.00,    0.00,    0.00,  457.54,  937.14, 2284.97,   35.78,  402.90
02.07.2020 11:20:00,  984.67,   23.15,  297.61,   10.97,   46.18,   28.40,   13.11,   15.28,    8.33,   13.32, 1151.85,    2.49,    7.51,  297.20,    0.00,    0.00,  917.99, 1836.69, 2199.56,   35.82,  403.00
02.07.2020 11:30:00,  984.71,   23.59,  298.05,   10.81,   44.52,   29.16,   12.98,   16.18,    8.24,   13.18, 1150.25,    2.51,    6.32,  263.80,    0.00,    0.00,  690.45, 1399.47, 2212.92,   35.91,  402.90
02.07.2020 11:40:00,  984.63,   24.04,  298.51,   11.24,   44.58,   29.96,   13.36,   16.60,    8.48,   13.56, 1148.25,    1.65,    3.36,  256.10,    0.00,    0.00,  986.46, 1942.22, 2134.40,   36.01,  402.30
